record_name,quality_score,mean_rr,std_rr,rmssd,cv_rr,pnn50,tri_index,heart_rate,peak_amplitude_mean,peak_amplitude_std,peak_amplitude_cv,mean_rise_time,mean_fall_time,rise_fall_ratio,total_power,vlf_power,lf_power,hf_power,lf_hf_ratio,peak_frequency,spectral_entropy,mean,std,variance,skewness,kurtosis,min_val,max_val,range_val,iqr,energy,zero_crossing_rate,signal_entropy,pulse_width_mean,pulse_width_std,systolic_area,diastolic_area,area_ratio,amplitude_ratio,slope_mean,slope_std
b515l,0.9340736857023284,1.4104206008583693,0.18057412945370982,0.2327938262008711,0.12802856775050933,25.862068965517242,6.472222222222222,44.183697067809184,0.8718637337066799,0.028627906186828263,0.032835298774406316,0.27756896551724136,1.1326724137931032,0.24505670142324382,0.03496041677217543,0,0,0,0,0.9765625,1.5978063122097985,0.4757214847492206,0.2190748011263008,0.047993768488528245,0.05119358356972109,-0.8997976134412173,0.0,1.0,1.0,0.33391638613097907,22630.137712093823,0.005890909090909091,-13.41702882164247,1.410258620689655,0.18094598740153978,130.66248714128034,36.10567573829245,3.618890505969461,11.01828343501766,-3.763517806038373e-07,0.006467989096025823
b516s,0.9342259011146101,1.3503603603603604,0.058804729967382764,0.0364119218704347,0.04354743496150168,8.597285067873303,7.928571428571429,44.43258389485622,0.8440083235413186,0.027581724865678243,0.032679446512979764,0.27547511312217193,1.0758552036199096,0.2560522198482528,0.03406589592769966,0,0,0,0,0.9765625,1.602088200776876,0.46238108702510544,0.21697361159750606,0.047077548129665414,0.042968947125120414,-1.007582011367186,0.0,1.0,1.0,0.34634186080636187,19565.536332613778,0.00592,-15.108790442676101,1.3511855203619911,0.05764100922248181,120.34870202895021,34.90073735079361,3.4483140232528284,10.461197020706674,-1.6509454775545542e-06,0.006381497485961519
b517l,0.937137987009675,1.3813613445378152,0.17356556076568444,0.2036754264139258,0.12564819585548567,24.894514767932492,4.666666666666667,44.43257417569078,0.8474142291425,0.027444362481259494,0.03238600620269322,0.2815021097046414,1.1007932489451475,0.25572659532059744,0.03260481589819716,0,0,0,0,0.9765625,1.616748044001997,0.4623749666231676,0.21151966164489225,0.0447405672623697,0.08600474051573202,-0.9255127548708657,0.0,1.0,1.0,0.3274041884028159,21328.82210432697,0.005927272727272727,-16.49931737941935,1.3822447257383965,0.17339661867146353,123.01430395491913,35.78676294799254,3.4374247297344858,10.217020271399786,-2.10873439203203e-06,0.006282009646760173
b528s,0.986248808156691,0.7132761904761905,0.10791729595593058,0.12396103783910481,0.1512980489141014,17.18377088305489,5.454545454545454,85.09955041746949,0.6178858798051486,0.054351868928705464,0.08796425149874831,0.20066825775656325,0.5128687350835323,0.3912663105187722,0.014004938667938744,0,0,0,0,0.9765625,1.934256402246971,0.4655072063613306,0.11494390646729132,0.013212101633961415,-0.18329472689433648,0.12480620384397323,0.0,1.0,1.0,0.17160706733819148,17243.17956062188,0.011493333333333333,-57.23801202244841,0.7134701670644392,0.10797284173125853,59.296835032194174,22.846686731090585,2.59542382358845,2.4342157403320726,-8.148786355478478e-07,0.005346868960862568
b537l,0.9733492159595141,1.623014778325123,0.4367332095608545,0.5024513374792166,0.26908763579561684,90.0990099009901,15.615384615384615,52.62966200466201,0.7808804240471746,0.11389863056229382,0.145859246889525,0.4195841584158417,1.2022772277227722,0.3489911883389608,0.01483291082799545,0,0,0,0,0.9765625,1.9514979712928553,0.43678581749712353,0.13417436477690992,0.018002760163287286,1.2538407108752259,1.6283134469804317,0.0,1.0,1.0,0.13408732145794316,17224.730368718218,0.007818181818181818,-55.70746197110819,1.6216039603960395,0.43735120987187687,129.9027687128413,46.12809641116228,2.8161311395699657,2.7991395133282455,-2.928290098566191e-06,0.005468746437919399
b538s,0.951437856748151,1.4820099502487563,0.4217111079962919,0.5865523676535626,0.284553492994772,86.5,12.5625,49.54948906285668,0.7523407176435485,0.07253934209010965,0.09641820572640875,0.5462,0.93812,0.582228286359954,0.023562976295166717,0,0,0,0,0.9765625,1.7831579644417368,0.35788301216387264,0.17075562967700686,0.029157485066391105,0.9366846238797661,0.07225155344090828,0.0,1.0,1.0,0.2228223496683469,11792.83015964083,0.006706666666666666,-38.413197923390605,1.4837,0.42208452944878233,84.17486864863972,47.64523757724553,1.7667005755190814,4.721431596723541,7.100210325321058e-07,0.00596590493517553
b553l,0.9851352637084871,0.9733727810650887,0.3516221875954722,0.4614030981594054,0.36124103163303833,75.66765578635015,6.377358490566038,74.27094331379475,0.6693705548611643,0.08612986057590505,0.12867291509972298,0.40815430267062314,0.5657448071216618,0.7214459550184625,0.013229947482142615,0,0,0,0,0.9765625,1.8622392646235624,0.49220110866199557,0.11748053326264946,0.013801675695676485,0.12120949770288393,1.1441839545916412,0.0,1.0,1.0,0.13859103589606508,21125.247582761363,0.01130909090909091,-54.455021041864484,0.9711691394658754,0.3498052334688083,68.84305217626721,49.627749095151714,1.387188688411701,2.3476017425668614,2.0314541357540958e-06,0.004891464036000456
b554s,0.9907340529117024,0.7937188328912466,0.22974412128139285,0.31941489060534656,0.2894527781891145,47.6063829787234,2.244047619047619,82.21045877446262,0.7597399894746647,0.052038442371741475,0.06849506817157848,0.2438723404255319,0.5501276595744681,0.4433013613861386,0.02064401139270007,0,0,0,0,0.9765625,1.6867042703895776,0.5413142976949129,0.1379567919427093,0.019032076443123977,0.18070467361685527,-0.8767787159293676,0.0,1.0,1.0,0.2348586080098356,23403.993399904568,0.011053333333333333,-46.97472330805558,0.7941276595744681,0.22991243634019476,72.42608468958313,33.861419999017976,2.1388968534535673,2.411887009300042,1.2325527547450586e-06,0.00540266393226022
b560s,0.971227769818412,1.8469316770186335,0.33728407630215995,0.45476059635812777,0.18261859953943338,61.875,4.351351351351352,35.31120945936857,0.634965203360709,0.08652154933755955,0.13626187526438147,0.45439999999999997,1.39075,0.326730181556714,0.008454794687352623,0,0,0,0,0.9765625,1.6098490438268374,0.39135026043538407,0.11160658917317691,0.01245603074687029,1.0959824980503543,1.0478156916852086,0.0,1.0,1.0,0.11018904473089663,12420.82928172849,0.00472,-77.77043567036371,1.8453249999999997,0.3377216966305245,131.7355742558198,47.92991973907602,2.74850396104762,2.736070483003015,6.054574459554476e-07,0.003221852881713091
b561l,0.9837180957433687,1.9375147928994085,0.4137615885362415,0.5475697824630817,0.21355273779203765,65.47619047619048,4.333333333333333,35.914976789640846,0.6882128486078761,0.07033447006756918,0.10219871687929462,0.44328571428571434,1.4948809523809523,0.2965357967667437,0.006541685635554443,0,0,0,0,0.9765625,1.6495039831572953,0.4699691311855079,0.09813622247983647,0.00963071816261196,1.0059682278899815,1.3596372803043755,0.0,1.0,1.0,0.09558303511479099,19016.390450464532,0.0048242424242424245,-84.69944198626054,1.9381428571428567,0.4149108665856853,171.88146934388882,54.82502682449124,3.135091386162223,2.022555561185872,8.699056506508516e-09,0.0029706315248599724
b562s,0.9688046196822739,1.9503790849673204,0.44254107311370183,0.6265627200091489,0.226900030114462,74.3421052631579,4.5,36.8437212158428,0.6382610410188226,0.10448801276801073,0.1637073329765232,0.5760526315789474,1.3817105263157896,0.4169126749833349,0.009514276847050512,0,0,0,0,0.9765625,1.6373975730713832,0.38756092093013567,0.11819155219081326,0.013969243009273736,0.9712696533919253,1.4376128721853103,0.0,1.0,1.0,0.11054400624493432,12312.953283111645,0.004933333333333333,-67.02034595061191,1.9501578947368419,0.4439859840317265,131.64677057290027,56.43183942532407,2.3328456402147655,4.414631843204571,-2.4668574362249e-06,0.003526482482120466
b587l,0.9953131915375608,1.079711475409836,0.3410759763917618,0.4736453258893643,0.3158954814871227,88.81578947368422,8.970588235294118,76.34097755320182,0.6706684658965002,0.050162377065464114,0.07479459616221965,0.44803947368421054,0.633921052631579,0.7067748764996471,0.003190621175930378,0,0,0,0,0.9765625,1.8769787997545455,0.583359981779152,0.06129679622596856,0.003757297227567913,-0.1504680871878911,3.4301833253147214,0.0,1.0,1.0,0.07377716697853975,28385.458659437598,0.011042424242424242,-100.62049897642659,1.0799342105263159,0.34161434995151735,91.65707418485981,64.67830497781942,1.4171223908256514,1.363788131820376,-2.390113510062206e-07,0.00237983835560465
b588s,0.99213671350452,0.8447005649717514,0.11717949749187853,0.12334506745598861,0.1387231195894811,7.64872521246459,3.7263157894736842,71.63304617689549,0.8465521626172242,0.07344895383003089,0.08676246671316043,0.18756940509915015,0.6570991501416431,0.2854506889237614,0.030918679784472432,0,0,0,0,0.9765625,2.1238713651249985,0.479020704575574,0.17235290851633497,0.02970552507404013,0.8239175540204277,-0.1212608650645417,0.0,1.0,1.0,0.21719279416651793,19437.477036458968,0.016626666666666668,-39.00129561660775,0.8445212464589237,0.11729684493571897,75.94326429543388,24.079156060098875,3.153900581298307,5.2343142944781995,-1.1931689338046122e-06,0.008885068815744017
b600s,0.9320029897008093,0.5970299401197604,0.040381329822084956,0.05183265380047601,0.06763702640102894,8.4,3.9448818897637796,100.49747251865523,0.8285697868353915,0.07285634449032334,0.08793024516207397,0.18103199999999997,0.415968,0.43520655435033456,0.04770389178619811,0,0,0,0,1.953125,1.9257650777344588,0.4892259916362213,0.21162345974362495,0.04478448871386165,0.24653686708647646,-0.9318374824869338,0.0,1.0,1.0,0.33779757366000746,21309.491970472922,0.013493333333333333,-16.670677109966665,0.5970159999999999,0.04042048668682751,49.12572264290653,22.916762249604584,2.1436589561660178,5.413840664066097,-3.150354445293077e-06,0.011250514357877288
b617l,0.8552329240908658,1.5973592233009708,0.389028584927456,0.49202109810008127,0.243544832779393,87.3170731707317,13.733333333333333,49.59642127783721,0.7908354406044398,0.03300810012287657,0.041738266177914714,0.6931707317073169,0.9091121951219512,0.7624699519230768,0.0010312505834624403,0,0,0,0,0.9765625,1.8902535563542988,0.7324895080699373,0.038344247984252046,0.001470281353477817,-2.3076985281287574,42.37673007393502,0.0,1.0,1.0,0.03843644402571922,44385.92076484637,0.008787878787878787,-145.91950950060482,1.5999414634146338,0.38821115261219963,165.8483260420396,125.61428171634883,1.320298327354303,1.1598055744408124,-2.681102782729175e-06,0.0014419483995972353
b656s,0.99191592617877,0.9188711656441718,0.2036592892580529,0.24237481463475277,0.22164074450554577,23.692307692307693,2.0632911392405062,67.10020296976819,0.7406089865786385,0.06978092429924475,0.09422100671720023,0.24809846153846152,0.6710276923076923,0.36972909521101954,0.019242856613003744,0,0,0,0,0.9765625,1.983808484404867,0.4662359684307103,0.13887161495697203,0.019285325440757495,0.6212610974703615,-0.05151171483636974,0.0,1.0,1.0,0.1831236435858798,17749.59777744599,0.010226666666666667,-48.404090322040894,0.9190400000000002,0.2039495901517748,77.38312063472605,28.7053807145156,2.6957705736097677,2.8502431432173805,-6.948280350153667e-07,0.00625157426771998
b659l,0.9897282148784774,1.5753684210526315,0.20223361155831246,0.28420401664459827,0.12837226445302474,39.42307692307692,3.028985507246377,41.73095379830646,0.6269688361976948,0.048176342743708175,0.07684009150419285,0.3972692307692308,1.179326923076923,0.3368609865470853,0.0035940863910100796,0,0,0,0,0.9765625,1.885505415172548,0.4656623261004779,0.07266005000288832,0.00527948286642223,0.7067826639240408,1.7764654662024588,0.0,1.0,1.0,0.0889040025722605,18324.972997297726,0.005903030303030303,-99.88658242476863,1.5754230769230768,0.20271762723190243,136.35187214079525,46.056679241995234,2.9605233026911617,1.7026631479786518,-5.751076624280826e-07,0.002549929227697336
b664s,0.9630283735355855,1.267271186440678,0.2841733972036323,0.38298536164459673,0.22424039956418176,83.40425531914893,15.733333333333333,52.76250852626089,0.8045246854454483,0.06149202141964538,0.07643273417471155,0.3120340425531915,0.9511489361702128,0.32806012884753044,0.03231944257217262,0,0,0,0,0.9765625,1.6722506841511962,0.4256011897155086,0.1964353373137541,0.038586841745568354,0.6837479945118643,-0.7351790770489366,0.0,1.0,1.0,0.30721383389517276,16479.241082461853,0.00704,-31.822821805545782,1.264476595744681,0.2815227485708377,95.69697727455303,37.866518068550576,2.527218824320155,4.129150270746266,-3.485622135178803e-06,0.006449596113661307
b669l,0.9741270748462412,1.351769547325103,0.38942221152076184,0.5767929573967416,0.2880832848256975,91.73553719008265,13.5,67.2792911060059,0.6312980676246118,0.08562045849689522,0.13562604241615964,0.6733388429752067,0.6787438016528927,0.9920368205727644,0.011320832062017429,0,0,0,0,0.9765625,1.6654274156238391,0.45613316534515214,0.12245216556072494,0.014994532850511192,0.001755756296894009,0.4421180810860825,0.0,1.0,1.0,0.15921886318721978,18401.789783709664,0.009503030303030303,-49.55081576216679,1.3541322314049586,0.38848399867381844,77.48593886218183,76.03372809630463,1.0190995601838162,3.1024584144232477,-1.2873428532090753e-06,0.0039388827148115445
b672s,0.9967840649889289,0.9538658146964858,0.3315629671173085,0.28265844206709073,0.3475991717166316,16.025641025641026,1.896969696969697,64.30868167202571,0.7778999150057953,0.04333302235747345,0.0557051383109492,0.20099999999999998,0.7532435897435897,0.2668459482920021,0.009647438313032369,0,0,0,0,0.9765625,2.0357060792425723,0.5737236800765422,0.09749669819427145,0.009505606158784853,0.6456021962408299,0.11552825058176053,0.0,1.0,1.0,0.1239399036270441,25399.83504295165,0.008866666666666667,-73.39587221540202,0.9542435897435899,0.3320266318441646,106.53278538051124,29.120928136732555,3.658289491321779,1.732486521058402,-3.4489687971694635e-07,0.004540331863761512
b681l,0.9914453782882267,1.0258442367601248,0.14846886466595036,0.17568907194245179,0.14472846787622703,43.4375,8.23076923076923,62.13254943880277,0.730755083985152,0.06449191404073656,0.08825380138175946,0.2119125,0.8142375000000002,0.2602588311150002,0.021037196270441712,0,0,0,0,0.9765625,1.9685553804733307,0.4947537747592644,0.14866201484178532,0.0221003946568192,-0.09932212442435555,-0.5869885375555062,0.0,1.0,1.0,0.22428594359015286,22017.7396143672,0.008606060606060607,-37.44168703656423,1.02575,0.1486910807681483,100.29481154567495,25.632830140204987,3.9127482605977124,3.3008725543561033,-5.101968338728559e-07,0.006405902052133458
b684s,0.9868116728004137,1.0776462093862818,0.4886208445265592,0.5432643149904373,0.45341489653160677,42.391304347826086,2.4298245614035086,59.49589290739276,0.7616915341693166,0.07068694013610258,0.09280258078907512,0.334304347826087,0.7302608695652174,0.457787568468683,0.035402713956293484,0,0,0,0,0.9765625,1.743068477655738,0.47303214245992276,0.19101746186065605,0.036487670735687185,-0.17038737234307988,-0.8305563573651913,0.0,1.0,1.0,0.29462013950849364,19518.53089019339,0.008933333333333333,-21.723393075430778,1.0600869565217392,0.39269414063713404,83.0924690121086,41.42318970811161,2.0059408654287334,7.561678382126162,1.7314117618989009e-06,0.007141086683831151
b685l,0.986418275913519,1.1904927536231884,0.13921494414080587,0.18911976003676517,0.11693892610191378,53.81818181818182,9.857142857142858,54.96445266848461,0.6205726173012804,0.059080828720315975,0.09520373131712473,0.25013818181818187,0.9404945454545456,0.2659645215669899,0.011357029648629807,0,0,0,0,0.9765625,1.7992152728730861,0.4403103761347678,0.11713196907364795,0.013719898179070019,0.03732898521936155,-0.3800706743560567,0.0,1.0,1.0,0.18492389634243306,17126.432854658386,0.007612121212121212,-54.37917672756219,1.1905454545454546,0.13946508434753882,101.69496329663086,28.470281086860396,3.5719690643731625,2.699688493351528,-2.048760167659482e-06,0.004254825216734385
b695l,0.9594575620454637,0.609891472868217,0.01696381936941388,0.019227088543306306,0.027814488518155354,0.7782101167315175,7.818181818181818,98.378158523565,0.8853722562477588,0.03786633932850231,0.04276883430816015,0.19550194552529182,0.4144591439688716,0.47170378159149795,0.031476620120734294,0,0,0,0,1.953125,1.7958328598385467,0.5215092678734696,0.17034922050195844,0.02901885692562486,-0.14256465819555994,0.7736056923956629,0.0,1.0,1.0,0.0001067678721511367,24831.738805792625,0.006375757575757575,-106.13350689374609,0.6100700389105059,0.0167530401793646,52.981891577965754,25.53849147469895,2.0745897082546003,12.335951362958898,-2.453342878840208e-06,0.012070186027804426
b703l,0.9990628986262446,0.8147826086956522,0.01719190032174939,0.01658038271298614,0.021099984386351973,0.0,4.6,73.63927427961579,0.9204114976774216,0.051625244194010114,0.05608930823254808,0.2465454545454546,0.5696363636363637,0.4328120012767316,0.004637898130004421,0,0,0,0,0.9765625,1.6428428789217493,0.5408604900650741,0.06452851979596615,0.004163929867058395,-1.0754649463454287,29.398441355752666,0.0,1.0,1.0,0.0,24477.254965390457,0.0006545454545454545,-248.54659868923304,0.815818181818182,0.016862104806707717,77.91024984862945,31.288298718733657,2.4900762597786184,20.28114047044516,-2.0276677037994028e-05,0.010024350879574135
b706s,0.9948153638378461,0.508437636761488,1.1263979891309583,1.5838975910542223,2.2154103230940794,4.385964912280701,1.011061946902655,117.7503486030057,0.7372169365648995,0.05567569000832165,0.07552144727947435,0.15226315789473685,0.35630701754385957,0.42733696053571,0.02091980120097698,0,0,0,0,1.953125,1.909192369484712,0.46353174479095244,0.1479355045539383,0.021884913507628303,0.1277016832713945,-0.16227098725168432,0.0,1.0,1.0,0.1609557272537444,17755.994395242975,0.012666666666666666,-65.8196428164581,0.5085789473684211,1.1276283518551953,40.66490445913268,17.320453547163535,2.3477967449390116,3.9049391422505875,4.892622407675357e-06,0.010750407017501929
b730s,0.9671273139902987,1.051340350877193,0.417580482781316,0.5271234721861449,0.39718867675239977,80.28169014084507,3.475609756097561,66.4815507021947,0.6812131315303387,0.08489937848823433,0.1246296857159942,0.2968591549295775,0.7541690140845071,0.39362417360773916,0.03016573619785676,0,0,0,0,0.9765625,1.8283736964677186,0.35886214221513973,0.17220979898941666,0.029656214867975286,0.7351819319066837,-0.38561990755209585,0.0,1.0,1.0,0.25115251556904716,11882.868898741088,0.009186666666666666,-35.9696378332853,1.0523661971830984,0.4179563707750536,62.09820952160944,31.477186098765447,1.9728005332677336,4.936934254238837,-7.519590336452524e-07,0.006997139695459484
b734s,0.9680374217207428,0.9203323076923077,0.2197957941136708,0.29098292343090354,0.2388222083225558,75.0,8.783783783783784,70.00815758856334,0.8837975969638833,0.044969997442199726,0.05088268806872242,0.2164074074074074,0.7028888888888889,0.30788281167667825,0.05260529281263502,0,0,0,0,0.9765625,1.8893890591417863,0.4756041010234786,0.2257228080366606,0.050950786067955126,0.21377017879198643,-0.8302489977311258,0.0,1.0,1.0,0.3299783060750169,20786.253523372976,0.009413333333333333,-11.325118013573155,0.9192098765432097,0.21920274825084995,81.37429424644176,26.94220078416029,3.0203284021987122,9.712203306769135,-2.4620566927709077e-06,0.009663905346121883
b753l,0.9570103730016468,1.1117288135593222,0.47379781966102535,0.6508696850666618,0.4261811098914577,91.49659863945578,7.972972972972973,74.1733146580598,0.5711720204747589,0.06450380572806233,0.11293236260846021,0.6023809523809525,0.5097551020408163,1.1817065684469001,0.0019903959215702826,0,0,0,0,1.953125,1.9913228348406777,0.5302872171774852,0.045874808396424965,0.0021044980454087026,-0.3587628885103093,40.94168761526614,0.0,1.0,1.0,0.01797258413481162,23372.995036648117,0.023975757575757577,-176.76977221579745,1.1123401360544218,0.4744867545314957,67.05550694361435,79.36145125033394,0.8449380131924905,1.2821881806550102,-4.913960312945955e-06,0.0025263291569602247
b764s,0.9679353512397233,1.1482298850574713,0.22184460239688156,0.14470341019850544,0.19320573805286193,17.692307692307693,4.078125,52.45455273484424,0.8859173896412151,0.04335270535906237,0.04893538140911721,0.29989230769230774,0.8488000000000001,0.3533132748495614,0.059079109442735735,0,0,0,0,0.9765625,1.5335292142164858,0.39924337460556947,0.26393946415118585,0.06966404073641513,0.5142375663846128,-1.0393764260713583,0.0,1.0,1.0,0.44913576039434117,17179.448467714366,0.007,-13.262025130981911,1.1485076923076925,0.22222550037687275,79.729519935767,33.86078116265411,2.3546273062201877,11.990290706587976,-2.8685835967332723e-06,0.007707963117572372
b794s,0.993160098723934,0.8000214477211797,0.090260983356059,0.05145997505108281,0.11282320444428436,2.6881720430107525,2.5547945205479454,74.99798933004476,0.7320340367954337,0.04826187871611442,0.06592846273567626,0.18761290322580643,0.6123333333333334,0.3063901522468259,0.03603660786152327,0,0,0,0,0.9765625,2.0465669475454056,0.34518983641012346,0.1814645429339004,0.03292938034220939,0.8887783418725822,-0.29107176786576083,0.0,1.0,1.0,0.238469369672151,11406.405262729286,0.01296,-49.98428400512308,0.8001182795698925,0.0903628705582926,49.5225081437464,18.634563533978742,2.6575620112153437,4.769016763227938,1.5520803510270292e-07,0.008916698056978305
b820s,0.9868943537410575,1.6223478260869566,0.4114708092235708,0.564756691167603,0.2536267516787835,61.20218579234973,3.2280701754385963,44.219327866216425,0.6735196890032568,0.07609618724683719,0.11298286967594384,0.5523497267759564,1.0703387978142078,0.5160512988073844,0.006350334006881837,0,0,0,0,0.9765625,1.8116681801805872,0.5164945866112307,0.09439510760112758,0.008910436339028455,0.22744023269183536,2.3353901072393883,0.0,1.0,1.0,0.11361750693738004,20675.78207533009,0.0067466666666666664,-72.87296189042668,1.6224262295081966,0.412592144065783,136.66633401491262,71.77990828781226,1.9039636198299132,2.0685481315578986,-8.187819785470498e-07,0.003307792054243158
b832s,0.994536423094165,0.6063448275862069,0.5656431285204607,0.7666006687747237,0.9328736764725524,21.951219512195124,1.1333333333333333,102.82209572676983,0.5952579189157221,0.09268255076769608,0.1557014998414801,0.2784227642276422,0.3279674796747968,0.8489340604858698,0.010283087568732361,0,0,0,0,1.953125,2.0306696030216203,0.4322171079251121,0.10321709427798874,0.010653768551191217,0.5797343342481169,1.4403284017896194,0.0,1.0,1.0,0.10161414900372995,14809.904770075442,0.020066666666666667,-66.86930847958315,0.6056097560975611,0.5659823984471365,35.33486536563872,29.210552712475693,1.2096609644235317,2.3735818951762298,2.1950148151707633e-06,0.006506356275698179
b835l,0.9777704580752842,0.9776261127596438,0.34993658132606154,0.4742689612646474,0.3579452070262938,80.35714285714286,5.810344827586207,89.05481697322892,0.6078775236779229,0.08749646390783516,0.14393765273380002,0.46864285714285714,0.5090357142857143,0.9206482845716691,0.014480149661886382,0,0,0,0,0.9765625,2.026024666623764,0.4200474601312277,0.1277230308879575,0.016313172619206145,0.030605787014204848,0.1488453272156418,0.0,1.0,1.0,0.17207129176714325,15902.12591400687,0.01383030303030303,-46.326832124941184,0.9763571428571429,0.3496818500558807,53.27154787953935,48.41323416738971,1.1003509431995782,3.8200119691001353,2.2661311146155913e-07,0.006030631760781591
b838s,0.9597952296227166,1.1629260700389106,0.30971592101925344,0.40460049740453846,0.2663246864943793,64.0625,4.079365079365079,60.62796113386332,0.7874128401118828,0.07354650338401227,0.09340272299034659,0.324515625,0.836671875,0.38786486637906886,0.04740755546334187,0,0,0,0,0.9765625,1.6306533013229654,0.3142701785013763,0.22848367764747177,0.05220479095131379,0.8630585083035539,-0.41849642065979653,0.0,1.0,1.0,0.33254593508106833,11322.790203495055,0.008213333333333333,-25.423280634448496,1.1610624999999999,0.30887881295703984,60.55084995954958,29.808464663008138,2.031330719105743,11.918776791996097,-2.156218935113052e-06,0.007500307327856819
b839l,0.9934709908005701,1.0934750830564786,0.2858902111550786,0.2661200731499474,0.2614510523238985,35.0,3.1354166666666665,58.16009266597574,0.779102884977478,0.07014847816125155,0.09003750276611974,0.29792,0.7969333333333333,0.37383302660197426,0.018119025318802467,0,0,0,0,0.9765625,1.7579936796649955,0.5119530778378483,0.13951070141967561,0.01946323581060988,0.7959351153561309,-0.22838690324267086,0.0,1.0,1.0,0.18679400922734934,23228.633151756105,0.008036363636363637,-59.61391841522492,1.0935333333333332,0.2863645151822333,98.99379150338717,39.81147023698733,2.486564573321563,17.63775723602799,7.150853130346138e-07,0.005147393190019894
b840s,0.9900796512128607,1.3190046082949305,0.47950793228227284,0.6022782056799308,0.3635377232700725,89.35185185185185,6.027777777777778,63.77551020408164,0.5673043817901969,0.07747245788629384,0.13656241758933751,0.6151111111111112,0.7078148148148147,0.8690283083041183,0.00531333198370557,0,0,0,0,0.9765625,2.219984439035202,0.44316720540273236,0.08078809674123766,0.006526716575071574,0.06180872932112535,2.9753971777784445,0.0,1.0,1.0,0.08005327492677916,15219.291638965431,0.012266666666666667,-84.4348958259938,1.3212222222222223,0.4795051332775345,78.15493659705463,67.30584467304197,1.1611909333669193,2.1671511859353263,1.406111706224098e-06,0.003993334536892777
b849l,0.9455273358090668,0.6683083164300203,0.027305243829222618,0.03344987756245289,0.04085725578739195,1.8292682926829267,2.8011363636363638,89.96102902791098,0.8576466284091725,0.05242474649682409,0.061126278306562525,0.20925203252032526,0.4590731707317074,0.4558141182304396,0.06677619982081827,0,0,0,0,0.9765625,1.755959786702942,0.45597416888545195,0.24328207862902643,0.059186169782059796,0.275009217318059,-1.1698004467615049,0.0,1.0,1.0,0.4299983808385629,22035.63552900918,0.012036363636363637,-11.457957689735142,0.6683170731707317,0.027332287429871604,49.663723857689995,25.528247240871465,1.9454419799719893,9.697394562297461,-1.1762276283244347e-06,0.010796098437197922
f120s,0.9639271374726093,0.8023592493297587,0.26212317193830237,0.4002861879431571,0.32669053439249796,87.90322580645162,9.325,99.07926341072859,0.798481867178809,0.09972792353802515,0.1248969170588472,0.2949247311827957,0.5066881720430108,0.5820635796443275,0.03289139413348016,0,0,0,0,1.953125,2.0036012943552977,0.5165824751755019,0.18472724883863312,0.03412415646349028,0.00204712915549893,-0.4682886824395549,0.0,1.0,1.0,0.26355218727717156,22573.62075914537,0.01464,-20.683174647648197,0.8014623655913978,0.26190306665937835,65.18796562754395,37.27309915702027,1.7489279695458624,4.618365491213155,-3.2180330780932586e-06,0.009128280574539951
f121l,0.9670729057143457,0.6958224101479916,0.2114645651894573,0.3114749493423133,0.3039059422424779,75.0,7.390625,104.86709552130114,0.7503637804390034,0.09467728390202083,0.12617517845361553,0.2282033898305085,0.4670762711864407,0.4885784269255194,0.029566807418444786,0,0,0,0,1.953125,2.049477233589906,0.4711469960396961,0.17210759245120882,0.029621023379351397,0.20598029119576883,-0.44444819732429375,0.0,1.0,1.0,0.2483561891332529,20757.042508667917,0.014836363636363637,-26.015864364782004,0.6962796610169492,0.21145474274745782,53.993038379079266,27.021885415058243,1.9981225421373168,4.289763945766363,-1.8100698207555282e-06,0.009162786948567992
f129l,0.917569739372604,1.8446153846153848,2.018529876891924,2.6914224244192266,1.094282251859675,91.07142857142857,1.898876404494382,49.46429717071919,0.5734858608962847,0.06296026953124258,0.10978521673201108,0.8112142857142857,1.0035238095238095,0.8083657587548638,0.001186957774352117,0,0,0,0,0.9765625,2.063819118734531,0.5174909833738933,0.03794525800667969,0.0014398426051934888,0.7219471955888237,36.05898740258853,0.0,1.0,1.0,0.02933992758893733,22212.032739473998,0.008157575757575758,-156.05606190705797,1.846452380952381,2.024387640537503,129.5446802499515,108.2994798216899,1.1961708446164399,1.2750117770523868,-6.160337624989371e-07,0.0017463723927313465
f130s,0.8632520080071866,6.351574468085106,6.52284982668433,7.393079772445252,1.0269658113055014,93.47826086956522,3.9166666666666665,24.922619286891504,0.651876828274134,0.07219538536078474,0.11075004085039265,4.066869565217391,2.322608695652174,1.7509921377761135,0.0007938103234337618,0,0,0,0,0.9765625,2.0534428195328305,0.5722423799316495,0.031501692459512974,0.0009923566278137366,-0.6226893486674075,55.31420273238999,0.0,1.0,1.0,0.0033507647527509787,24634.0273513239,0.004906666666666667,-186.00955294800315,6.4435652173913045,6.563138656797934,332.15270021691305,588.5872262564156,0.5643219652071682,1.339735628048785,-1.914515783391181e-07,0.001330008742302206
